Project_ID,Project_Title,Project_Description,Category_re-coded,Category_Topic_Committee_Raw,Project_Status,Agency_Code,Process_ID,District-Ward_Name,Win_Text,Votes,PB_Cycle,Cost_Num,fiscal_year,cost_appropriated,Vote_Year,Latitude,Longitude,Name_Dept_Agency_CBO,Project_Status_Category,Project_Status_Detail,Story?
17NYC_147,Surveillance Cameras at Inwood Avenue,"4 security cameras boxes, with 2 cameras per box, will help deter crime and enhance public safety at this location.",Safety,Public Safety,Not funded: Lost vote,,PBNYC-2017,NYCC District 16,No,150,,140876,,,2017,40.8386878,-73.9199425,,Lost vote,Lost vote,
16NYC_258,Haggerty Park Greenery,This project will remove tree stumps and plant new trees in the park,Parks,Parks & Recreation,Not funded: Lost vote,,PBNYC-2016,NYCC District 27,No,149,,300000,,,2016,40.7133633,-73.759081,,Lost vote,Lost vote,
18NYC_226,P.S. 75X Playground,Complete refurbishment of the playground on the grounds.,Schools,Education,Not funded: Lost vote,,PBNYC-2018,NYCC District 17,No,145,7,600000,,,2018,40.82229,-73.88896,,Lost vote,Lost vote,
16NYC_394,Upgrade Hattie Carthan Playground Handball Courts,Reconstruct wall (strip down to supports and re-cement); repave underfoot surface; install new benches and new fence; prune trees.,Parks,Parks & Recreation,Not funded: Lost vote,,PBNYC-2016,NYCC District 36,No,143,,400000,,,2016,40.685939,-73.946419,,Lost vote,Lost vote,
15NYC_213,Additional Security Cameras for the Woodside Houses,Additional security cameras are needed at the following locations to improve safety conditions for residents: 31-50 51st St.; 31-49 49th St.; 50-54 Broadway; and 50-14 Broadway.,Safety,Housing,Not funded: Lost vote,,PBNYC-2015,NYCC District 26,No,141,1,500000,,,2015,40.7575596,-73.9097999,,Lost vote,Lost vote,
15NYC_214,Western Queens Library Furniture,"Furniture, benches, folding chairs, lounger chairs, cafe chairs for Sunnyside, Woodside and Long Island City Libraries.",Libraries,Culture and Community Facilities,Not funded: Lost vote,,PBNYC-2015,NYCC District 26,No,137,1,39850,,,2015,40.7432166,-73.9177247,,Lost vote,Lost vote,
14NYC_86,"Fencing, JHS210 Site 4 of 4",New decorative fencing around school yard at JHS 210,Schools,Public Schools,In process: Scoping,SCA,PBNYC-2014,NYCC District 32,Yes,137,3,376000,FY15,"$376,000.00",2014,40.7127753,-74.0059728,New York City School Construction Authority,In process,Scoping,
14NYC_87,"Technology Upgrades, PS 273 Site 1 of 4",Technology upgrades at PS 273 ,Schools,Public Schools,In process: Scoping,SCA,PBNYC-2014,NYCC District 32,Yes,137,3,376000,FY15,"$376,000.00",2014,40.7127753,-74.0059728,New York City School Construction Authority,In process,Scoping,
14NYC_88,"Technology Upgrades, PS 60 Site 2 of 4",Technology upgrades at PS60,Schools,Public Schools,In process: Scoping,SCA,PBNYC-2014,NYCC District 32,Yes,137,3,376000,FY15,"$376,000.00",2014,40.7127753,-74.0059728,New York City School Construction Authority,In process,Scoping,
14NYC_89,"Technology Upgrades, PS 64 Site 3 of 4",A/V upgrades in auditorium of PS64.,Schools,Public Schools,In process: Scoping,SCA,PBNYC-2014,NYCC District 32,Yes,137,3,376000,FY15,"$376,000.00",2014,40.7127753,-74.0059728,New York City School Construction Authority,In process,Scoping,
15NYC_215,Technology upgrades for P.S. 11,"Purchase the following technological equipment for P.S. 11: 50 Mac desktop computers, 25 Printers, 5 Promethean Smart Boards, 3 Mac laptop carts (or 84 laptops).",Schools,Schools,Not funded: Lost vote,,PBNYC-2015,NYCC District 26,No,135,1,170000,,,2015,40.745244,-73.90872,,Lost vote,Lost vote,
17NYC_375,Security Cameras at Seaside Library,Security Cameras at Seaside Library,Safety,,Not funded: Lost vote,,PBNYC-2017,NYCC District 32,No,134,,,,,2017,40.5794149,-73.8377884,,Lost vote,Lost vote,
17NYC_295,Tennis Court at I.S. 238,The project would construct one tennis court in the school yard.,Schools,Youth,Not funded: Lost vote,,PBNYC-2017,NYCC District 27,No,132,,250000,,,2017,40.712757,-73.779837,,Lost vote,Lost vote,
15NYC_251,Technology Upgrades at PS/MS 147,The school will receive two mobile laptop carts.,Schools,Schools,Not funded: Lost vote,,PBNYC-2015,NYCC District 27,No,131,,70000,,,2015,40.697309,-73.740948,,Lost vote,Lost vote,
17NYC_162,Scoreboard for Bill Rainey Park,Install a new scoreboard for the athletic fields and the electrical power needed for the board.,Parks,Parks & Recreation,Not funded: Lost vote,,PBNYC-2017,NYCC District 17,No,130,,150000,,,2017,40.8188659,-73.8974393,,Lost vote,Lost vote,
15NYC_252,Technology Upgrades at PS 118,The school will receive one mobile laptop cart with printer.,Schools,Schools,Not funded: Lost vote,,PBNYC-2015,NYCC District 27,No,130,,35000,,,2015,40.703585,-73.765838,,Lost vote,Lost vote,
15NYC_216,Ravenswood Houses Security Cameras,Additional security cameras are needed at the Ravenswood Houses.,Safety,Housing,Not funded: Lost vote,,PBNYC-2015,NYCC District 26,No,129,1,500000,,,2015,40.7624436,-73.9338408,,Lost vote,Lost vote,
16NYC_166,Bathroom Upgrade at Josephine Caminiti Playground,"This proposal is for 1/3 of the cost of new stalls, updated plumbing, improved signage for comfort station/restroom.",Parks,Parks & Recreation,Not funded: Lost vote,,PBNYC-2016,NYCC District 21,No,128,,500000,,,2016,40.7443069,-73.861838,,Lost vote,Lost vote,
17NYC_374,Creation of a Dog Park near Beach 92,Creation of a Dog Park near Beach 92,Parks,,Not funded: Lost vote,,PBNYC-2017,NYCC District 32,No,128,,,,,2017,40.5843026,-73.8133649,,Lost vote,Lost vote,
16NYC_369,Grounds Renovation (Lafayette Gardens Housing Development Garden),"Project will be designed to budget in collaboration with the Resident Association leadership. Priorities to be considered will include lighting, trees, bushes, irrigation system and metal benches",Streets & Sidewalks,Housing,Not funded: Lost vote,,PBNYC-2016,NYCC District 35,No,125,,500000,,,2016,40.6938275,-73.9821728,,Lost vote,Lost vote,
17NYC_159,New Rod-Iron Fencing at Rock Garden Park,Funding will be utilized for new rod-iron fencing along Bryant Avenue and Longfellow Avenue around the Rock Garden Park.,Parks,Parks & Recreation,Not funded: Lost vote,,PBNYC-2017,NYCC District 17,No,120,,100000,,,2017,40.835296,-73.885001,,Lost vote,Lost vote,
15NYC_217,Security Cameras for Bryant H.S.,Expand security camera system to cover perimeter of school (4 cameras).,Safety,Schools,Not funded: Lost vote,,PBNYC-2015,NYCC District 26,No,119,1,48000,,,2015,40.75823,-73.910514,,Lost vote,Lost vote,
18NYC_227,I.S. 116X Auditorium Upgrades,"The auditorium needs a working sound, projection & light system; the chairs are in need of replacement/upgrades.",Schools,Education,Not funded: Lost vote,,PBNYC-2018,NYCC District 17,No,116,7,800000,,,2018,40.8220835,-73.8940382,,Lost vote,Lost vote,
14NYC_95,Installation of Real Time Bus Countdown Clocks,Installation of real time bus countdown clocks at 4 bus stops in Community Board 9.,Transit,Transportation,In process: Under Construction,DOT,PBNYC-2014,NYCC District 32,Yes,112,3,80000,FY15,"$80,000.00",2014,40.815638,-73.957341,NYC Department of Transportation,In process,Under Construction,
18NYC_228,Forest Avenue Campus Auditorium Upgrades,"The building’s auditorium is in need of renovations for lighting, curtains, the sound system and seating for students.",Schools,Education,Not funded: Lost vote,,PBNYC-2018,NYCC District 17,No,110,7,1000000,,,2018,40.8186399,-73.9053941,,Lost vote,Lost vote,
15NYC_218,Playground Upgrades at Woodside Houses,Replace the playground mats for two playgrounds at the Woodside Houses.,Parks,Housing,Not funded: Lost vote,,PBNYC-2015,NYCC District 26,No,110,1,500000,,,2015,40.7575596,-73.9097999,,Lost vote,Lost vote,
17NYC_461,Beautify Midwood by Planting New Trees,Plant 200 new trees to beautify sidewalks in Midwood and Flatbush neighborhoods.,Streets & Sidewalks,Parks & Recreation,Not funded: Lost vote,,PBNYC-2017,NYCC District 44,No,110,,400000,,,2017,40.633545,-73.983328,,Lost vote,Lost vote,checked
15NYC_219,Dutch Kills Pedestrian Safety - 1 of 2,"Installation of bus bulbs on 31st St. at 36th Ave. Project will construct full bus bulbs at these bus stops, which will create a seamless path from the sidewalk and subway station entrance.",Streets & Sidewalks,Streets and Transportation,Not funded: Lost vote,,PBNYC-2015,NYCC District 26,No,107,1,300000,,,2015,40.7563831,-73.9296657,,Lost vote,Lost vote,
15NYC_220,Dutch Kills Pedestrian Safety - 2 of 2,"Installation of bus bulbs on 31st St. at 39th Ave. Project will construct full bus bulbs at these bus stops, which will create a seamless path from the sidewalk and subway station entrance.",Streets & Sidewalks,Streets and Transportation,Not funded: Lost vote,,PBNYC-2015,NYCC District 26,No,107,1,300000,,,2015,40.7530506,-73.9329971,,Lost vote,Lost vote,
14NYC_94,Paving along Woodhaven Boulevard,Money to be allocated for milling and paving of 2 miles of road along Woodhaven Boulevard.,Streets & Sidewalks,Transportation,Complete,DOT,PBNYC-2014,NYCC District 32,Yes,106,3,300000,FY15,"$300,000.00",2014,40.7101083,-73.8587706,NYC Department of Transportation,Complete,,
15NYC_253,Technology Upgrades at PS 140,Funds will purchase 70 laptops.,Schools,Schools,Not funded: Lost vote,,PBNYC-2015,NYCC District 27,No,105,,63000,,,2015,40.686798,-73.781247,,Lost vote,Lost vote,
15NYC_221,Replace Playground Sprinklers,Two playgrounds at the Woodside Houses need sprinklers replaced. The current ones do not work properly.,Parks,Housing,Not funded: Lost vote,,PBNYC-2015,NYCC District 26,No,104,1,425000,,,2015,40.7575596,-73.9097999,,Lost vote,Lost vote,
16NYC_188,Fitness Upgrade at Bulova Park,"Upgrade the fitness equipment, which will enhance the public health benefits of the neighborhood.",Parks,Parks & Recreation,Not funded: Lost vote,,PBNYC-2016,NYCC District 22,No,104,,250000,,,2016,40.7633487,-73.8924015,,Lost vote,Lost vote,
16NYC_37,Sound System at Julia Richman JREC Auditorium,This project will address the acoustical needs of the auditorium and update the sound system to correct the reverberation and an inability to hear and understand speakers.,Schools,Education,Not funded: Lost vote,,PBNYC-2016,NYCC District 5,No,104,,85000,,,2016,40.765359,-73.960059,,Lost vote,Lost vote,
16NYC_169,Newly Paved Walkways Josephine Caminiti Playground,Newly paved walkways through the park and playing areas.,Parks,Parks & Recreation,Not funded: Lost vote,,PBNYC-2016,NYCC District 21,No,102,,300000,,,2016,40.7443069,-73.861838,,Lost vote,Lost vote,
16NYC_190,Handball Courts at Bulova Park,Repair the handball courts in Bulova Park.,Parks,Parks & Recreation,Not funded: Lost vote,,PBNYC-2016,NYCC District 22,No,102,,150000,,,2016,40.7633487,-73.8924015,,Lost vote,Lost vote,
15NYC_223,Composting Site Relocation,"This project will initiate the relocation of the composting facility to a new site 1,000 ft. away that will allow for an expansion of services. Includes better drainage, bioswales, outdoor classroom.",Environment,Parks & Recreation,Not funded: Lost vote,,PBNYC-2015,NYCC District 26,No,101,1,400000,,,2015,40.7560889,-73.9465155,,Lost vote,Lost vote,
15NYC_222,Smart Boards for P.S. 166,Purchase 40 Smart Boards for P.S. 166.,Schools,Schools,Not funded: Lost vote,,PBNYC-2015,NYCC District 26,No,101,1,240000,,,2015,40.757309,-73.926733,,Lost vote,Lost vote,
16NYC_392,A Top-Notch Dog Run for District 36,"Transform the informal dog play area at Von King Park into a top notch dog run with separate vestibules and play areas for big and little dogs, new fencing, dog fountains and proper drainage.",Parks,Parks & Recreation,Not funded: Lost vote,,PBNYC-2016,NYCC District 36,No,99,,650000,,,2016,40.6898317,-73.9465157,,Lost vote,Lost vote,
17NYC_163,Vidalia Park Concrete Loop Replacement,Funding would be utilized for concrete work at the Vidalia Park loop in the West Farms- East Tremont area.,Parks,Parks & Recreation,Not funded: Lost vote,,PBNYC-2017,NYCC District 17,No,97,,100000,,,2017,40.8442589,-73.8811989,,Lost vote,Lost vote,
15NYC_224,Laptops for Aviation High School,Purchase two laptop carts (70 laptops) for Aviation High School.,Schools,Schools,Not funded: Lost vote,,PBNYC-2015,NYCC District 26,No,97,1,70000,,,2015,40.743509,-73.929076,,Lost vote,Lost vote,
14NYC_93,Repave Pathways in Forest Park,Repave pathways in Forest Park adjacent to the Schaffer Memorial.,Parks,Parks and Recreation,Project Status Needed,,PBNYC-2014,NYCC District 32,Yes,96,3,150000,,,2014,40.70132,-73.841496,,Project Status Needed,,
17NYC_462,Countdown Clocks for B16 Bus Line,Countdown clocks on the 13th Avenue portion of the line to let riders know exactly when the next bus is arriving.,Transit,Transit,Not funded: Lost vote,,PBNYC-2017,NYCC District 44,No,95,,250000,,,2017,40.633545,-73.983328,,Lost vote,Lost vote,
14NYC_85,Upgrades at Richmond Hill Library,Money to go to full interior renovation of Richmond Hill Library,Libraries,Cultural and Community Facilities,Project Status Needed,QPL,PBNYC-2014,NYCC District 32,Yes,93,3,100000,FY15,"$100,000.00",2014,40.7007782,-73.8316759,Queens Public Library,Project Status Needed,,
15NYC_398,Lt. Clinton L. Whiting Square,"Installation of new stone pavers, enhanced landscaping and benches. District 32 N ",Parks,Parks & Recreation,Not funded: Lost vote,,PBNYC-2015,NYCC District 32,No,91,,240000,,,2015,40.6873045,-73.858529,,Lost vote,Lost vote,
15NYC_225,Broadway Library Security,Installation of CCTV system for surveillance and security purposes.,Libraries,Culture and Community Facilities,Not funded: Lost vote,,PBNYC-2015,NYCC District 26,No,89,1,125000,,,2015,40.758859,-73.918772,,Lost vote,Lost vote,
